document_id,file_name,label
1695,clean_text3/_UNK_DEF 14A_20190222_0001398344-19-000226.txt,
1696,clean_text3/_UNK_DEF 14A_20190225_0001181749-19-000007.txt,
1697,clean_text3/_UNK_DEF 14A_20190225_0001193125-19-022617.txt,
1698,clean_text3/_UNK_DEF 14A_20190225_0001615774-19-002917.txt,
1699,clean_text3/_UNK_DEF 14A_20190225_0001654954-19-001949.txt,
1700,clean_text3/_UNK_DEF 14A_20190226_0001193125-18-349606.txt,
1701,clean_text3/_UNK_DEF 14A_20190226_0001286964-19-000005.txt,
1702,clean_text3/_UNK_DEF 14A_20190226_0001398344-19-005415.txt,
1703,clean_text3/_UNK_DEF 14A_20190226_0001493152-19-002592.txt,
1704,clean_text3/_UNK_DEF 14A_20190226_0001582244-19-000008.txt,
1705,clean_text3/_UNK_DEF 14A_20190228_0001062993-19-000339.txt,
1706,clean_text3/_UNK_DEF 14A_20190228_0001193125-18-346872.txt,
1707,clean_text3/_UNK_DEF 14A_20190301_0001193125-19-013885.txt,
1708,clean_text3/_UNK_DEF 14A_20190301_0001366744-19-000004.txt,
1709,clean_text3/_UNK_DEF 14A_20190304_0000894189-19-001377.txt,
1710,clean_text3/_UNK_DEF 14A_20190304_0000898745-19-000246.txt,
1711,clean_text3/_UNK_DEF 14A_20190304_0001445546-19-001228.txt,
1712,clean_text3/_UNK_DEF 14A_20190304_0001445546-19-001230.txt,
1713,clean_text3/_UNK_DEF 14A_20190307_0001140361-19-001558.txt,
1714,clean_text3/_UNK_DEF 14A_20190307_0001371451-19-000008.txt,
1715,clean_text3/_UNK_DEF 14A_20190308_0001193125-18-360351.txt,
1716,clean_text3/_UNK_DEF 14A_20190308_0001193125-18-360361.txt,
1717,clean_text3/_UNK_DEF 14A_20190308_0001193125-19-003503.txt,
1718,clean_text3/_UNK_DEF 14A_20190311_0001193125-19-014035.txt,
1719,clean_text3/_UNK_DEF 14A_20190312_0001140361-19-001591.txt,
1720,clean_text3/_UNK_DEF 14A_20190312_0001398344-19-001785.txt,
1721,clean_text3/_UNK_DEF 14A_20190313_0001193125-19-022602.txt,
1722,clean_text3/_UNK_DEF 14A_20190315_0000933691-19-000090.txt,
1723,clean_text3/_UNK_DEF 14A_20190315_0000933691-19-000092.txt,
1724,clean_text3/_UNK_DEF 14A_20190315_0001398344-19-002198.txt,
1725,clean_text3/_UNK_DEF 14A_20190318_0001144204-19-006271.txt,
1726,clean_text3/_UNK_DEF 14A_20190319_0001193125-19-080047.txt,
1727,clean_text3/_UNK_DEF 14A_20190320_0000894189-19-000928.txt,
1728,clean_text3/_UNK_DEF 14A_20190321_0000940394-19-000062.txt,
1729,clean_text3/_UNK_DEF 14A_20190325_0001548123-19-000036.txt,
1730,clean_text3/_UNK_DEF 14A_20190326_0001079973-19-000168.txt,
1731,clean_text3/_UNK_DEF 14A_20190327_0000919574-19-001991.txt,
1732,clean_text3/_UNK_DEF 14A_20190327_0000919574-19-001993.txt,
1733,clean_text3/_UNK_DEF 14A_20190327_0001554795-19-000067.txt,
1734,clean_text3/_UNK_DEF 14A_20190329_0001144204-19-001320.txt,
1735,clean_text3/_UNK_DEF 14A_20190329_0001193125-19-043502.txt,
1736,clean_text3/_UNK_DEF 14A_20190329_0001193125-19-047833.txt,
1737,clean_text3/_UNK_DEF 14A_20190329_0001193125-19-047835.txt,
1738,clean_text3/_UNK_DEF 14A_20190329_0001193125-19-047836.txt,
1739,clean_text3/_UNK_DEF 14A_20190329_0001359687-19-000004.txt,
1740,clean_text3/_UNK_DEF 14A_20190329_0001542447-19-000023.txt,
1741,clean_text3/_UNK_DEF 14A_20190329_0001580642-19-000876.txt,
1742,clean_text3/_UNK_DEF 14A_20190329_0001580642-19-000890.txt,
1743,clean_text3/_UNK_DEF 14A_20190331_0001011452-19-000006.txt,
1744,clean_text3/_UNK_DEF 14A_20190402_0001398344-19-003889.txt,
1745,clean_text3/_UNK_DEF 14A_20190404_0000891804-19-000080.txt,
1746,clean_text3/_UNK_DEF 14A_20190409_0001398344-19-003722.txt,
1747,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051429.txt,
1748,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051431.txt,
1749,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051432.txt,
1750,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051438.txt,
1751,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051441.txt,
1752,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051443.txt,
1753,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051445.txt,
1754,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051454.txt,
1755,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051457.txt,
1756,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051460.txt,
1757,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051461.txt,
1758,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051464.txt,
1759,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051466.txt,
1760,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051468.txt,
1761,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051469.txt,
1762,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051472.txt,
1763,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051473.txt,
1764,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051476.txt,
1765,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051477.txt,
1766,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051478.txt,
1767,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051479.txt,
1768,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051481.txt,
1769,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051482.txt,
1770,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051483.txt,
1771,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051485.txt,
1772,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051487.txt,
1773,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051488.txt,
1774,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051492.txt,
1775,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051493.txt,
1776,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051495.txt,
1777,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051497.txt,
1778,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051498.txt,
1779,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051500.txt,
1780,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051501.txt,
1781,clean_text3/_UNK_DEF 14A_20190410_0001193125-19-051502.txt,
1782,clean_text3/_UNK_DEF 14A_20190412_0001193125-19-063639.txt,
1783,clean_text3/_UNK_DEF 14A_20190412_0001193125-19-063646.txt,
1784,clean_text3/_UNK_DEF 14A_20190412_0001398344-19-003194.txt,
1785,clean_text3/_UNK_DEF 14A_20190416_0000081061-19-000015.txt,
1786,clean_text3/_UNK_DEF 14A_20190416_0001032423-19-000034.txt,
1787,clean_text3/_UNK_DEF 14A_20190416_0001193125-19-042170.txt,
1788,clean_text3/_UNK_DEF 14A_20190416_0001193125-19-060212.txt,
1789,clean_text3/_UNK_DEF 14A_20190416_0001398344-19-003226.txt,
1790,clean_text3/_UNK_DEF 14A_20190416_0001398344-19-003233.txt,
1791,clean_text3/_UNK_DEF 14A_20190416_0001564590-19-001215.txt,
1792,clean_text3/_UNK_DEF 14A_20190417_0001398344-19-003935.txt,
1793,clean_text3/_UNK_DEF 14A_20190417_0001398344-19-003936.txt,
1794,clean_text3/_UNK_DEF 14A_20190417_0001398344-19-003938.txt,
1795,clean_text3/_UNK_DEF 14A_20190418_0000940394-19-000362.txt,
1796,clean_text3/_UNK_DEF 14A_20190418_0000940394-19-000363.txt,
1797,clean_text3/_UNK_DEF 14A_20190418_0001140361-19-004391.txt,
1798,clean_text3/_UNK_DEF 14A_20190418_0001144204-19-003583.txt,
1799,clean_text3/_UNK_DEF 14A_20190422_0001193125-19-065647.txt,
1800,clean_text3/_UNK_DEF 14A_20190422_0001193125-19-065649.txt,
1801,clean_text3/_UNK_DEF 14A_20190422_0001398344-19-005690.txt,
1802,clean_text3/_UNK_DEF 14A_20190423_0001193125-19-071461.txt,
1803,clean_text3/_UNK_DEF 14A_20190423_0001387131-19-001861.txt,
1804,clean_text3/_UNK_DEF 14A_20190423_0001387131-19-001862.txt,
1805,clean_text3/_UNK_DEF 14A_20190423_0001387131-19-001864.txt,
1806,clean_text3/_UNK_DEF 14A_20190423_0001387131-19-001869.txt,
1807,clean_text3/_UNK_DEF 14A_20190423_0001387131-19-001871.txt,
1808,clean_text3/_UNK_DEF 14A_20190423_0001437749-19-005455.txt,
1809,clean_text3/_UNK_DEF 14A_20190423_0001564590-19-009559.txt,
1810,clean_text3/_UNK_DEF 14A_20190424_0001047469-19-000646.txt,
1811,clean_text3/_UNK_DEF 14A_20190424_0001144204-19-016592.txt,
1812,clean_text3/_UNK_DEF 14A_20190424_0001193125-19-082659.txt,
1813,clean_text3/_UNK_DEF 14A_20190424_0001387131-19-002317.txt,
1814,clean_text3/_UNK_DEF 14A_20190425_0000012601-19-000033.txt,
1815,clean_text3/_UNK_DEF 14A_20190425_0001193125-19-065273.txt,
1816,clean_text3/_UNK_DEF 14A_20190425_0001572661-19-000037.txt,
1817,clean_text3/_UNK_DEF 14A_20190426_0000928816-19-000502.txt,
1818,clean_text3/_UNK_DEF 14A_20190426_0001193125-19-035597.txt,
1819,clean_text3/_UNK_DEF 14A_20190426_0001193125-19-069321.txt,
1820,clean_text3/_UNK_DEF 14A_20190426_0001398344-19-003187.txt,
1821,clean_text3/_UNK_DEF 14A_20190429_0000894189-19-001511.txt,
1822,clean_text3/_UNK_DEF 14A_20190429_0001047469-19-001246.txt,
1823,clean_text3/_UNK_DEF 14A_20190429_0001047469-19-001249.txt,
1824,clean_text3/_UNK_DEF 14A_20190430_0001185185-19-000327.txt,
1825,clean_text3/_UNK_DEF 14A_20190430_0001437749-19-005674.txt,
1826,clean_text3/_UNK_DEF 14A_20190501_0001144204-19-014722.txt,
1827,clean_text3/_UNK_DEF 14A_20190502_0001144204-19-017062.txt,
1828,clean_text3/_UNK_DEF 14A_20190502_0001213900-19-004761.txt,
1829,clean_text3/_UNK_DEF 14A_20190502_0001437749-19-005923.txt,
1830,clean_text3/_UNK_DEF 14A_20190503_0001140361-19-005316.txt,
1831,clean_text3/_UNK_DEF 14A_20190503_0001144204-19-015596.txt,
1832,clean_text3/_UNK_DEF 14A_20190503_0001387131-19-002320.txt,
1833,clean_text3/_UNK_DEF 14A_20190506_0001144204-19-014695.txt,
1834,clean_text3/_UNK_DEF 14A_20190507_0001062993-19-001367.txt,
1835,clean_text3/_UNK_DEF 14A_20190507_0001564590-19-008906.txt,
1836,clean_text3/_UNK_DEF 14A_20190507_0001615774-19-003771.txt,
1837,clean_text3/_UNK_DEF 14A_20190508_0000719402-19-000013.txt,
1838,clean_text3/_UNK_DEF 14A_20190509_0001104659-19-012273.txt,
1839,clean_text3/_UNK_DEF 14A_20190509_0001193125-19-067103.txt,
1840,clean_text3/_UNK_DEF 14A_20190509_0001193125-19-092135.txt,
1841,clean_text3/_UNK_DEF 14A_20190509_0001661458-19-000020.txt,
1842,clean_text3/_UNK_DEF 14A_20190513_0001133228-19-001860.txt,
1843,clean_text3/_UNK_DEF 14A_20190513_0001133228-19-001862.txt,
1844,clean_text3/_UNK_DEF 14A_20190513_0001133228-19-001864.txt,
1845,clean_text3/_UNK_DEF 14A_20190513_0001133228-19-001866.txt,
1846,clean_text3/_UNK_DEF 14A_20190513_0001133228-19-001876.txt,
1847,clean_text3/_UNK_DEF 14A_20190513_0001133228-19-001880.txt,
1848,clean_text3/_UNK_DEF 14A_20190513_0001174850-19-000014.txt,
1849,clean_text3/_UNK_DEF 14A_20190515_0000928816-19-000471.txt,
1850,clean_text3/_UNK_DEF 14A_20190530_0001104659-19-016712.txt,
1851,clean_text3/_UNK_DEF 14A_20190604_0000892626-19-000040.txt,
1852,clean_text3/_UNK_DEF 14A_20190618_0001193125-19-092642.txt,
